"Fecha","Usuario","CPU_Por","Memoria_Por","Proceso"
"210309-024901","yarn","1.8","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-024901","yarn","0.0","0.0","python2.7"
"210309-025401","hbase","3.0","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-025401","hbase","0.0","0.0","python2.7"
"210309-025401","hbase","0.3","0.0","/bin/bash"
"210309-025401","hbase","0.0","0.0","sleep"
"210309-025401","hdfs","5.7","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-025401","hdfs","0.0","0.0","python2.7"
"210309-025401","impala","146","10.1","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-025401","impala","0.0","0.0","python2.7"
"210309-025401","yarn","1.8","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-025401","yarn","0.0","0.0","python2.7"
"210309-025901","hbase","3.0","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-025901","hbase","0.0","0.0","python2.7"
"210309-025901","hbase","0.3","0.0","/bin/bash"
"210309-025901","hbase","0.0","0.0","sleep"
"210309-025901","hdfs","5.7","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-025901","hdfs","0.0","0.0","python2.7"
"210309-025901","impala","146","10.1","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-025901","impala","0.0","0.0","python2.7"
"210309-025901","yarn","1.8","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-025901","yarn","0.0","0.0","python2.7"
"210309-030401","hbase","3.0","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-030401","hbase","0.0","0.0","python2.7"
"210309-030401","hbase","0.3","0.0","/bin/bash"
"210309-030401","hbase","0.0","0.0","sleep"
"210309-030401","hdfs","5.7","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-030401","hdfs","0.0","0.0","python2.7"
"210309-030401","impala","146","10.1","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-030401","impala","0.0","0.0","python2.7"
"210309-030401","yarn","1.8","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-030401","yarn","0.0","0.0","python2.7"
"210309-030901","hbase","3.0","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-030901","hbase","0.0","0.0","python2.7"
"210309-030901","hbase","0.3","0.0","/bin/bash"
"210309-030901","hbase","0.0","0.0","sleep"
"210309-030901","hdfs","5.7","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-030901","hdfs","0.0","0.0","python2.7"
"210309-030901","impala","146","10.1","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-030901","impala","0.0","0.0","python2.7"
"210309-030901","yarn","1.8","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-030901","yarn","0.0","0.0","python2.7"
"210309-031401","hbase","3.0","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-031401","hbase","0.0","0.0","python2.7"
"210309-031401","hbase","0.3","0.0","/bin/bash"
"210309-031401","hbase","0.0","0.0","sleep"
"210309-031401","hdfs","5.7","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-031401","hdfs","0.0","0.0","python2.7"
"210309-031401","impala","146","10.1","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-031401","impala","0.0","0.0","python2.7"
"210309-031401","yarn","1.8","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-031401","yarn","0.0","0.0","python2.7"
"210309-031901","hbase","3.0","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-031901","hbase","0.0","0.0","python2.7"
"210309-031901","hbase","0.3","0.0","/bin/bash"
"210309-031901","hbase","0.0","0.0","sleep"
"210309-031901","hdfs","5.7","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-031901","hdfs","0.0","0.0","python2.7"
"210309-031901","impala","146","10.1","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-031901","impala","0.0","0.0","python2.7"
"210309-031901","yarn","1.8","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-031901","yarn","0.0","0.0","python2.7"
"210309-032401","hbase","3.0","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-032401","hbase","0.0","0.0","python2.7"
"210309-032401","hbase","0.3","0.0","/bin/bash"
"210309-032401","hbase","0.0","0.0","sleep"
"210309-032401","hdfs","5.7","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-032401","hdfs","0.0","0.0","python2.7"
"210309-032401","impala","146","10.1","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-032401","impala","0.0","0.0","python2.7"
"210309-032401","yarn","1.8","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-032401","yarn","0.0","0.0","python2.7"
"210309-032901","hbase","3.0","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-032901","hbase","0.0","0.0","python2.7"
"210309-032901","hbase","0.3","0.0","/bin/bash"
"210309-032901","hbase","0.0","0.0","sleep"
"210309-032901","hdfs","5.7","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-032901","hdfs","0.0","0.0","python2.7"
"210309-032901","impala","146","10.1","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-032901","impala","0.0","0.0","python2.7"
"210309-032901","yarn","1.8","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-032901","yarn","0.0","0.0","python2.7"
"210309-033401","hbase","3.0","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-033401","hbase","0.0","0.0","python2.7"
"210309-033401","hbase","0.3","0.0","/bin/bash"
"210309-033401","hbase","0.0","0.0","sleep"
"210309-033401","hdfs","5.7","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-033401","hdfs","0.0","0.0","python2.7"
"210309-033401","impala","146","10.1","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-033401","impala","0.0","0.0","python2.7"
"210309-033401","yarn","1.8","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-033401","yarn","0.0","0.0","python2.7"
"210309-033901","hbase","3.0","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-033901","hbase","0.0","0.0","python2.7"
"210309-033901","hbase","0.3","0.0","/bin/bash"
"210309-033901","hbase","0.0","0.0","sleep"
"210309-033901","hdfs","5.7","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-033901","hdfs","0.0","0.0","python2.7"
"210309-033901","impala","146","10.1","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-033901","impala","0.0","0.0","python2.7"
"210309-033901","yarn","1.8","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-033901","yarn","0.0","0.0","python2.7"
"210309-034401","hbase","3.0","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-034401","hbase","0.0","0.0","python2.7"
"210309-034401","hbase","0.3","0.0","/bin/bash"
"210309-034401","hbase","0.0","0.0","sleep"
"210309-034401","hdfs","5.7","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-034401","hdfs","0.0","0.0","python2.7"
"210309-034401","impala","146","10.1","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-034401","impala","0.0","0.0","python2.7"
"210309-034401","yarn","1.8","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-034401","yarn","0.0","0.0","python2.7"
"210309-034901","hbase","3.0","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-034901","hbase","0.0","0.0","python2.7"
"210309-034901","hbase","0.3","0.0","/bin/bash"
"210309-034901","hbase","0.0","0.0","sleep"
"210309-034901","hdfs","5.7","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-034901","hdfs","0.0","0.0","python2.7"
"210309-034901","impala","146","10.1","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-034901","impala","0.0","0.0","python2.7"
"210309-034901","yarn","1.8","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-034901","yarn","0.0","0.0","python2.7"
"210309-035401","hbase","3.0","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-035401","hbase","0.0","0.0","python2.7"
"210309-035401","hbase","0.3","0.0","/bin/bash"
"210309-035401","hbase","0.0","0.0","sleep"
"210309-035401","hdfs","5.7","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-035401","hdfs","0.0","0.0","python2.7"
"210309-035401","impala","146","10.1","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-035401","impala","0.0","0.0","python2.7"
"210309-035401","yarn","1.8","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-035401","yarn","0.0","0.0","python2.7"
"210309-035901","hbase","3.0","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-035901","hbase","0.0","0.0","python2.7"
"210309-035901","hbase","0.3","0.0","/bin/bash"
"210309-035901","hbase","0.0","0.0","sleep"
"210309-035901","hdfs","5.7","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-035901","hdfs","0.0","0.0","python2.7"
"210309-035901","impala","146","10.1","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-035901","impala","0.0","0.0","python2.7"
"210309-035901","yarn","1.8","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-035901","yarn","0.0","0.0","python2.7"
"210309-040401","hbase","3.0","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-040401","hbase","0.0","0.0","python2.7"
"210309-040401","hbase","0.3","0.0","/bin/bash"
"210309-040401","hbase","0.0","0.0","sleep"
"210309-040401","hdfs","5.7","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-040401","hdfs","0.0","0.0","python2.7"
"210309-040401","impala","146","10.1","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-040401","impala","0.0","0.0","python2.7"
"210309-040401","yarn","1.8","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-040401","yarn","0.0","0.0","python2.7"
"210309-040901","hbase","3.0","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-040901","hbase","0.0","0.0","python2.7"
"210309-040901","hbase","0.3","0.0","/bin/bash"
"210309-040901","hbase","0.0","0.0","sleep"
"210309-040901","hdfs","5.7","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-040901","hdfs","0.0","0.0","python2.7"
"210309-040901","impala","146","10.1","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-040901","impala","0.0","0.0","python2.7"
"210309-040901","yarn","1.8","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-040901","yarn","0.0","0.0","python2.7"
"210309-041401","hbase","3.0","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-041401","hbase","0.0","0.0","python2.7"
"210309-041401","hbase","0.3","0.0","/bin/bash"
"210309-041401","hbase","0.0","0.0","sleep"
"210309-041401","hdfs","5.7","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-041401","hdfs","0.0","0.0","python2.7"
"210309-041401","impala","146","10.1","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-041401","impala","0.0","0.0","python2.7"
"210309-041401","yarn","1.8","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-041401","yarn","0.0","0.0","python2.7"
"210309-041901","hbase","3.0","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-041901","hbase","0.0","0.0","python2.7"
"210309-041901","hbase","0.3","0.0","/bin/bash"
"210309-041901","hbase","0.0","0.0","sleep"
"210309-041901","hdfs","5.7","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-041901","hdfs","0.0","0.0","python2.7"
"210309-041901","impala","146","10.1","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-041901","impala","0.0","0.0","python2.7"
"210309-041901","yarn","1.8","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-041901","yarn","0.0","0.0","python2.7"
"210309-042401","hbase","3.0","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-042401","hbase","0.0","0.0","python2.7"
"210309-042401","hbase","0.3","0.0","/bin/bash"
"210309-042401","hbase","0.0","0.0","sleep"
"210309-042401","hdfs","5.7","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-042401","hdfs","0.0","0.0","python2.7"
"210309-042401","impala","146","10.1","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-042401","impala","0.0","0.0","python2.7"
"210309-042401","yarn","1.8","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-042401","yarn","0.0","0.0","python2.7"
"210309-042901","hbase","3.0","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-042901","hbase","0.0","0.0","python2.7"
"210309-042901","hbase","0.3","0.0","/bin/bash"
"210309-042901","hdfs","5.7","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-042901","hdfs","0.0","0.0","python2.7"
"210309-042901","impala","146","10.1","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-042901","impala","0.0","0.0","python2.7"
"210309-042901","yarn","1.8","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-042901","yarn","0.0","0.0","python2.7"
"210309-043401","hbase","3.0","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-043401","hbase","0.0","0.0","python2.7"
"210309-043401","hbase","0.3","0.0","/bin/bash"
"210309-043401","hbase","0.0","0.0","sleep"
"210309-043401","hdfs","5.7","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-043401","hdfs","0.0","0.0","python2.7"
"210309-043401","impala","146","10.3","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-043401","impala","0.0","0.0","python2.7"
"210309-043401","yarn","1.8","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-043401","yarn","0.0","0.0","python2.7"
"210309-043901","hbase","3.0","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-043901","hbase","0.0","0.0","python2.7"
"210309-043901","hbase","0.3","0.0","/bin/bash"
"210309-043901","hbase","0.0","0.0","sleep"
"210309-043901","hdfs","5.7","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-043901","hdfs","0.0","0.0","python2.7"
"210309-043901","impala","146","10.1","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-043901","impala","0.0","0.0","python2.7"
"210309-043901","yarn","1.8","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-043901","yarn","0.0","0.0","python2.7"
"210309-044401","hbase","3.0","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-044401","hbase","0.0","0.0","python2.7"
"210309-044401","hbase","0.3","0.0","/bin/bash"
"210309-044401","hbase","0.0","0.0","sleep"
"210309-044401","hdfs","5.7","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-044401","hdfs","0.0","0.0","python2.7"
"210309-044401","impala","146","10.1","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-044401","impala","0.0","0.0","python2.7"
"210309-044401","yarn","1.8","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-044401","yarn","0.0","0.0","python2.7"
"210309-044901","hbase","3.0","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-044901","hbase","0.0","0.0","python2.7"
"210309-044901","hbase","0.3","0.0","/bin/bash"
"210309-044901","hdfs","5.7","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-044901","hdfs","0.0","0.0","python2.7"
"210309-044901","impala","146","10.1","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-044901","impala","0.0","0.0","python2.7"
"210309-044901","yarn","1.8","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-044901","yarn","0.0","0.0","python2.7"
"210309-045401","hbase","3.0","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-045401","hbase","0.0","0.0","python2.7"
"210309-045401","hbase","0.3","0.0","/bin/bash"
"210309-045401","hbase","0.0","0.0","sleep"
"210309-045401","hdfs","5.7","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-045401","hdfs","0.0","0.0","python2.7"
"210309-045401","impala","146","10.1","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-045401","impala","0.0","0.0","python2.7"
"210309-045401","yarn","1.8","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-045401","yarn","0.0","0.0","python2.7"
"210309-045901","hbase","3.0","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-045901","hbase","0.0","0.0","python2.7"
"210309-045901","hbase","0.3","0.0","/bin/bash"
"210309-045901","hbase","0.0","0.0","sleep"
"210309-045901","hdfs","5.7","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-045901","hdfs","0.0","0.0","python2.7"
"210309-045901","impala","146","10.1","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-045901","impala","0.0","0.0","python2.7"
"210309-045901","yarn","1.8","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-045901","yarn","0.0","0.0","python2.7"
"210309-050402","hbase","3.0","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-050402","hbase","0.0","0.0","python2.7"
"210309-050402","hbase","0.3","0.0","/bin/bash"
"210309-050402","hbase","0.0","0.0","sleep"
"210309-050402","hdfs","5.7","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-050402","hdfs","0.0","0.0","python2.7"
"210309-050402","impala","146","10.1","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-050402","impala","0.0","0.0","python2.7"
"210309-050402","yarn","1.8","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-050402","yarn","0.0","0.0","python2.7"
"210309-050901","hbase","3.0","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-050901","hbase","0.0","0.0","python2.7"
"210309-050901","hbase","0.3","0.0","/bin/bash"
"210309-050901","hbase","0.0","0.0","sleep"
"210309-050901","hdfs","5.7","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-050901","hdfs","0.0","0.0","python2.7"
"210309-050901","impala","146","10.1","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-050901","impala","0.0","0.0","python2.7"
"210309-050901","yarn","1.8","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-050901","yarn","0.0","0.0","python2.7"
"210309-051401","hbase","3.0","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-051401","hbase","0.0","0.0","python2.7"
"210309-051401","hbase","0.3","0.0","/bin/bash"
"210309-051401","hbase","0.0","0.0","sleep"
"210309-051401","hdfs","5.7","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-051401","hdfs","0.0","0.0","python2.7"
"210309-051401","impala","146","10.1","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-051401","impala","0.0","0.0","python2.7"
"210309-051401","yarn","1.8","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-051401","yarn","0.0","0.0","python2.7"
"210309-051901","hbase","3.0","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-051901","hbase","0.0","0.0","python2.7"
"210309-051901","hbase","0.3","0.0","/bin/bash"
"210309-051901","hbase","0.0","0.0","sleep"
"210309-051901","hdfs","5.7","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-051901","hdfs","0.0","0.0","python2.7"
"210309-051901","impala","146","10.1","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-051901","impala","0.0","0.0","python2.7"
"210309-051901","yarn","1.8","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-051901","yarn","0.0","0.0","python2.7"
"210309-052401","hbase","3.0","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-052401","hbase","0.0","0.0","python2.7"
"210309-052401","hbase","0.3","0.0","/bin/bash"
"210309-052401","hbase","0.0","0.0","sleep"
"210309-052401","hdfs","5.7","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-052401","hdfs","0.0","0.0","python2.7"
"210309-052401","impala","146","10.1","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-052401","impala","0.0","0.0","python2.7"
"210309-052401","yarn","1.8","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-052401","yarn","0.0","0.0","python2.7"
"210309-052901","hbase","3.0","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-052901","hbase","0.0","0.0","python2.7"
"210309-052901","hbase","0.3","0.0","/bin/bash"
"210309-052901","hbase","0.0","0.0","sleep"
"210309-052901","hdfs","5.7","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-052901","hdfs","0.0","0.0","python2.7"
"210309-052901","impala","146","10.1","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-052901","impala","0.0","0.0","python2.7"
"210309-052901","yarn","1.8","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-052901","yarn","0.0","0.0","python2.7"
"210309-053401","hbase","3.0","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-053401","hbase","0.0","0.0","python2.7"
"210309-053401","hbase","0.3","0.0","/bin/bash"
"210309-053401","hbase","0.0","0.0","sleep"
"210309-053401","hdfs","5.7","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-053401","hdfs","0.0","0.0","python2.7"
"210309-053401","impala","146","10.1","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-053401","impala","0.0","0.0","python2.7"
"210309-053401","yarn","1.8","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-053401","yarn","0.0","0.0","python2.7"
"210309-053901","hbase","3.0","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-053901","hbase","0.0","0.0","python2.7"
"210309-053901","hbase","0.3","0.0","/bin/bash"
"210309-053901","hbase","0.0","0.0","sleep"
"210309-053901","hdfs","5.7","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-053901","hdfs","0.0","0.0","python2.7"
"210309-053901","impala","146","10.1","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-053901","impala","0.0","0.0","python2.7"
"210309-053901","yarn","1.8","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-053901","yarn","0.0","0.0","python2.7"
"210309-054401","hbase","3.0","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-054401","hbase","0.0","0.0","python2.7"
"210309-054401","hbase","0.3","0.0","/bin/bash"
"210309-054401","hbase","0.0","0.0","sleep"
"210309-054401","hdfs","5.7","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-054401","hdfs","0.0","0.0","python2.7"
"210309-054401","impala","146","10.1","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-054401","impala","0.0","0.0","python2.7"
"210309-054401","yarn","1.8","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-054401","yarn","0.0","0.0","python2.7"
"210309-054901","hbase","3.0","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-054901","hbase","0.0","0.0","python2.7"
"210309-054901","hbase","0.3","0.0","/bin/bash"
"210309-054901","hbase","0.0","0.0","sleep"
"210309-054901","hdfs","5.7","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-054901","hdfs","0.0","0.0","python2.7"
"210309-054901","impala","146","10.1","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-054901","impala","0.0","0.0","python2.7"
"210309-054901","yarn","1.8","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-054901","yarn","0.0","0.0","python2.7"
"210309-055401","hbase","3.0","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-055401","hbase","0.0","0.0","python2.7"
"210309-055401","hbase","0.3","0.0","/bin/bash"
"210309-055401","hbase","0.0","0.0","sleep"
"210309-055401","hdfs","5.7","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-055401","hdfs","0.0","0.0","python2.7"
"210309-055401","hdfs","10.0","0.0","du"
"210309-055401","impala","146","10.1","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-055401","impala","0.0","0.0","python2.7"
"210309-055401","yarn","1.8","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-055401","yarn","0.0","0.0","python2.7"
"210309-055901","hbase","3.0","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-055901","hbase","0.0","0.0","python2.7"
"210309-055901","hbase","0.3","0.0","/bin/bash"
"210309-055901","hbase","0.0","0.0","sleep"
"210309-055901","hdfs","5.7","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-055901","hdfs","0.0","0.0","python2.7"
"210309-055901","impala","146","10.1","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-055901","impala","0.0","0.0","python2.7"
"210309-055901","yarn","1.8","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-055901","yarn","0.0","0.0","python2.7"
